src_bytes,dst_bytes,dst_host_srv_count,FLAG_SF,dst_host_diff_srv_rate,dst_host_rerror_rate,diff_srv_rate,count,rerror_rate,dst_host_serror_rate,target
345.0,1282.0,255.0,True,0.0,0.0,0.0,16,0.0,0.0,0
0.0,0.0,6.0,False,0.07,1.0,0.07,243,1.0,0.0,1
0.0,0.0,1.0,False,1.0,0.9,1.0,306,0.92,0.1,1
354.0,325.0,255.0,True,0.0,0.0,0.0,31,0.0,0.0,0
160.0,597.0,52.0,True,0.02,0.57,0.0,1,0.0,0.0,1
44.0,44.0,249.0,True,0.01,0.0,0.0,2,0.0,0.0,0
0.0,0.0,10.0,False,0.09,0.0,0.09,170,0.0,1.0,1
383.0,1502.5,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
1.0,0.0,3.0,True,0.54,0.04,0.75,64,0.0,0.0,0
311.0,1502.5,255.0,True,0.0,0.0,0.0,17,0.0,0.0,0
293.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
0.0,0.0,1.0,False,0.17,0.1,1.0,55,0.76,0.05,1
717.5,337.0,104.0,True,0.03,0.0,0.0,1,0.0,0.0,0
304.0,524.0,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
0.0,0.0,10.0,False,0.06,1.0,0.06,253,1.0,0.0,1
285.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
0.0,0.0,12.0,False,0.06,0.99,0.06,247,1.0,0.0,1
0.0,0.0,6.0,False,0.06,1.0,0.07,210,1.0,0.0,1
32.0,93.0,188.0,True,0.02,0.1,0.0,1,0.0,0.0,1
717.5,0.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,1
345.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,20.0,False,0.06,0.0,0.06,120,0.0,1.0,1
0.0,0.0,14.0,False,0.08,0.0,0.08,193,0.0,1.0,1
8.0,0.0,52.0,True,0.0,0.0,0.0,1,0.0,0.0,1
46.0,46.0,251.0,True,0.01,0.0,0.0,2,0.0,0.0,0
0.0,44.0,66.0,False,0.66,0.64,0.0,1,0.0,0.16,1
0.0,44.0,229.0,True,0.11,0.11,0.0,1,0.0,0.5,1
44.0,112.0,251.0,True,0.01,0.0,0.0,1,0.0,0.0,0
717.5,293.0,246.0,True,0.04,0.04,0.5,4,0.25,0.0,1
0.0,0.0,83.0,False,0.27,0.0,0.0,1,0.0,1.0,1
27.0,93.0,210.0,True,0.02,0.04,0.0,1,0.0,0.0,1
0.0,0.0,2.0,False,0.75,0.0,0.0,1,0.0,1.0,1
311.0,435.0,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
0.0,0.0,5.0,False,0.07,0.0,0.07,233,0.0,1.0,1
0.0,0.0,1.0,False,1.0,1.0,1.0,2,1.0,0.0,1
315.0,1502.5,255.0,True,0.0,0.0,0.0,25,0.0,0.0,0
0.0,0.0,19.0,False,0.05,1.0,0.05,139,1.0,0.0,1
348.0,507.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
353.0,1085.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
0.0,0.0,7.0,False,0.09,0.0,0.09,135,0.0,1.0,1
0.0,0.0,12.0,False,0.08,0.0,0.08,153,0.0,1.0,1
124.0,174.0,53.0,True,0.02,0.01,0.0,2,0.0,0.0,1
26.0,157.0,67.0,True,0.03,0.0,0.0,1,0.0,0.0,1
717.5,1502.5,255.0,True,0.0,0.06,0.0,5,0.6,0.01,1
1.0,15.0,47.0,False,0.73,0.71,0.0,1,0.0,0.09,1
0.0,0.0,12.0,False,0.06,1.0,0.06,104,1.0,0.0,1
717.5,0.0,36.0,True,0.02,0.0,0.0,2,0.0,0.0,1
30.0,0.0,74.0,True,0.0,0.0,0.0,1,0.0,0.0,0
341.0,546.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
717.5,0.0,99.0,True,0.1,0.0,0.0,4,0.0,0.0,0
0.0,15.0,59.0,True,0.04,0.11,0.0,1,0.0,0.0,1
156.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
208.0,1372.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
0.0,0.0,18.0,False,0.05,1.0,0.05,132,1.0,0.0,1
0.0,0.0,1.0,False,0.12,0.99,0.0,1,1.0,0.0,1
0.0,0.0,1.0,False,0.98,0.87,1.0,306,0.85,0.13,1
0.0,0.0,10.0,False,0.06,0.0,0.06,110,0.0,1.0,1
0.0,0.0,16.0,False,0.06,1.0,0.06,129,1.0,0.0,1
217.0,785.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
717.5,0.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,1
250.0,392.0,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
0.0,0.0,13.0,False,0.06,0.0,0.06,143,0.0,1.0,1
0.0,44.0,113.0,False,0.49,0.48,0.0,1,0.0,0.35,1
307.0,733.0,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
0.0,0.0,11.0,False,0.1,0.0,0.09,171,0.0,1.0,1
245.0,0.0,20.0,True,0.08,0.03,0.67,3,0.0,0.0,0
105.0,146.0,254.0,True,0.01,0.0,0.0,1,0.0,0.0,0
227.0,182.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
0.0,0.0,255.0,False,0.0,0.68,0.0,33,0.79,0.04,1
717.5,0.0,255.0,True,0.0,0.0,0.0,233,0.0,0.0,1
228.0,293.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
319.0,928.0,255.0,True,0.0,0.0,0.0,21,0.0,0.0,0
18.0,0.0,233.0,True,0.0,0.0,0.0,1,0.0,0.0,1
717.5,0.0,10.0,True,0.02,0.0,0.0,2,0.0,0.0,0
0.0,0.0,10.0,False,0.08,1.0,0.07,220,1.0,0.0,1
161.0,597.0,11.0,True,0.02,0.15,0.0,1,0.0,0.28,1
105.0,105.0,253.0,True,0.01,0.0,0.0,1,0.0,0.0,1
242.0,691.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
717.5,1502.5,255.0,True,0.0,0.07,0.0,5,0.0,0.0,1
224.0,421.0,255.0,True,0.0,0.0,0.0,17,0.0,0.0,0
315.0,462.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
18.0,0.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,86.0,False,0.03,0.88,0.0,1,1.0,0.0,1
717.5,0.0,255.0,False,0.0,0.45,0.0,25,1.0,0.0,1
52.0,53.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
0.0,0.0,1.0,False,0.61,0.42,1.0,2,1.0,0.0,1
313.0,1502.5,255.0,True,0.0,0.0,0.0,22,0.0,0.0,0
318.0,291.0,231.0,True,0.0,0.0,0.0,3,0.0,0.0,0
1.0,0.0,1.0,True,0.56,0.01,0.42,24,0.0,0.0,1
717.5,0.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,1
217.0,270.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
34.0,34.0,241.0,True,0.01,0.04,0.0,6,0.0,0.0,0
271.0,285.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
233.0,1502.5,255.0,True,0.0,0.0,0.0,39,0.0,0.0,0
30.0,93.0,214.0,True,0.02,0.04,0.0,1,0.0,0.0,1
0.0,0.0,7.0,False,0.07,1.0,0.06,271,1.0,0.0,1
192.0,0.0,4.0,True,0.2,0.04,0.0,2,0.0,0.0,0
0.0,0.0,1.0,False,0.97,0.96,1.0,2,1.0,0.0,1
0.0,0.0,15.0,False,0.07,0.96,0.06,275,0.97,0.04,1
0.0,1502.5,9.0,True,0.0,0.0,0.0,3,0.0,0.0,1
220.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
105.0,147.0,252.0,True,0.01,0.0,0.0,2,0.0,0.0,1
227.0,456.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
0.0,0.0,58.0,False,0.08,0.99,0.05,78,1.0,0.0,1
0.0,0.0,15.0,False,0.07,1.0,0.06,217,1.0,0.0,1
717.5,1502.5,253.0,False,0.01,0.07,0.0,2,0.5,0.0,1
291.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
717.5,1502.5,61.0,True,0.02,0.01,0.0,1,0.0,0.78,0
238.0,1135.0,255.0,True,0.0,0.0,0.0,16,0.0,0.0,0
0.0,44.0,232.0,True,0.02,0.1,0.0,1,0.0,0.33,1
258.0,584.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
0.0,0.0,15.0,False,0.05,1.0,0.07,101,1.0,0.0,1
298.0,1502.5,41.0,True,0.0,0.0,0.0,7,0.0,0.0,0
27.0,93.0,210.0,True,0.02,0.04,0.0,1,0.0,0.0,1
717.5,405.0,65.0,True,0.03,0.02,0.0,1,0.0,0.24,0
46.0,79.0,254.0,True,0.01,0.0,0.0,306,0.0,0.0,0
209.0,330.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
0.0,0.0,3.0,False,0.06,1.0,0.07,105,1.0,0.0,1
208.0,1311.0,251.0,True,0.0,0.0,0.0,8,0.0,0.0,0
59.0,0.0,18.0,True,0.06,0.0,0.0,1,0.0,0.0,0
0.0,44.0,135.0,False,0.43,0.42,0.0,1,0.0,0.42,1
162.0,597.0,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
0.0,0.0,1.0,False,0.1,0.81,1.0,65,0.98,0.04,1
0.0,0.0,5.0,False,0.1,0.0,0.09,163,0.0,1.0,1
0.0,0.0,18.0,False,0.07,1.0,0.07,227,1.0,0.0,1
0.0,0.0,1.0,False,0.07,1.0,0.06,200,1.0,0.0,1
172.0,0.0,102.0,True,0.03,0.01,0.0,11,0.0,0.0,0
44.0,44.0,254.0,True,0.01,0.0,0.0,102,0.0,0.0,0
0.0,0.0,2.0,False,0.07,0.99,0.06,233,1.0,0.0,1
717.5,0.0,255.0,False,0.0,0.57,0.0,32,1.0,0.0,1
1.0,1.0,1.0,True,0.35,0.08,0.19,16,0.0,0.0,1
224.0,310.0,255.0,True,0.0,0.0,0.0,12,0.0,0.0,0
0.0,0.0,59.0,False,0.09,0.89,1.0,3,1.0,0.0,1
160.0,599.0,88.0,True,0.03,0.0,0.0,1,0.0,0.0,1
47.0,0.0,254.0,True,0.01,0.0,0.0,4,0.0,0.0,1
0.0,0.0,12.0,False,0.09,0.0,0.09,184,0.0,1.0,1
0.0,0.0,7.0,False,0.07,0.0,0.07,266,0.0,1.0,1
28.0,93.0,136.0,True,0.02,0.17,0.0,1,0.0,0.0,1
1.0,1.0,1.0,True,0.86,0.0,0.71,133,0.0,0.0,1
200.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,15.0,74.0,True,0.03,0.11,0.0,1,0.0,0.01,1
45.0,45.0,224.0,True,0.01,0.0,0.0,132,0.0,0.0,0
0.0,0.0,1.0,False,0.82,0.8,0.97,35,1.0,0.0,1
717.5,293.0,162.0,True,0.13,0.35,0.0,3,0.0,0.0,1
293.0,655.0,255.0,True,0.0,0.0,0.0,37,0.0,0.01,0
0.0,0.0,11.0,False,0.06,1.0,0.07,96,1.0,0.0,1
158.0,597.0,39.0,True,0.03,0.02,0.0,1,0.0,0.31,1
204.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
14.0,39.0,4.0,True,0.14,0.0,0.0,1,0.0,0.0,0
0.0,44.0,248.0,True,0.02,0.03,0.0,2,0.0,0.33,1
12.0,0.0,28.0,True,0.0,0.0,0.0,2,0.0,0.0,1
717.5,1502.5,242.0,True,0.01,0.06,0.0,5,0.0,0.0,1
44.0,82.0,255.0,True,0.0,0.0,0.0,188,0.0,0.0,0
105.0,146.0,254.0,True,0.01,0.0,0.0,3,0.0,0.0,0
0.0,0.0,6.0,False,0.07,0.96,0.06,245,0.96,0.04,1
348.0,633.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
48.0,0.0,254.0,True,0.01,0.0,0.0,2,0.0,0.0,1
256.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.01,0
325.0,415.0,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
717.5,0.0,244.0,False,0.01,0.49,0.0,9,1.0,0.02,1
185.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.96,1.0,306,0.95,0.04,1
230.0,1412.0,102.0,True,0.0,0.0,0.0,3,0.0,0.0,0
44.0,127.0,255.0,True,0.0,0.0,0.02,124,0.0,0.0,0
42.0,42.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
105.0,146.0,174.0,True,0.01,0.0,0.0,2,0.0,0.0,0
235.0,279.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
717.5,1.0,243.0,False,0.01,0.36,0.0,10,1.0,0.02,1
297.0,1047.0,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
0.0,0.0,3.0,False,0.07,1.0,0.06,248,1.0,0.0,1
0.0,0.0,2.0,False,0.06,0.87,0.06,78,0.99,0.0,1
0.0,0.0,8.0,False,0.06,1.0,0.07,120,1.0,0.0,1
0.0,0.0,18.0,False,0.06,0.62,0.06,287,0.67,0.38,1
520.0,0.0,222.0,True,0.0,0.0,0.0,306,0.0,0.0,1
717.5,922.0,9.0,True,0.02,0.0,0.0,1,0.0,0.0,0
0.0,0.0,11.0,False,0.06,1.0,0.06,211,1.0,0.0,1
223.0,1502.5,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
717.5,0.0,255.0,True,0.0,0.0,0.0,229,0.0,0.0,1
315.0,1502.5,255.0,True,0.0,0.0,0.0,4,0.0,0.0,0
327.0,1502.5,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
26.0,93.0,31.0,True,0.0,0.0,0.0,1,0.0,0.0,1
18.0,0.0,139.0,True,0.0,0.0,0.0,1,0.0,0.0,1
327.0,1502.5,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
307.0,267.0,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
44.0,77.0,255.0,True,0.0,0.0,0.0,186,0.0,0.0,0
227.0,255.0,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
306.0,1502.5,255.0,True,0.0,0.0,0.0,20,0.0,0.0,0
0.0,0.0,5.0,False,0.1,0.0,0.11,142,0.0,1.0,1
150.0,1502.5,172.0,True,0.0,0.0,0.0,1,0.0,0.0,0
717.5,1.0,253.0,False,0.01,0.23,0.0,50,1.0,0.0,1
312.0,631.0,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
0.0,0.0,1.0,False,0.16,0.88,1.0,2,0.5,0.0,1
54.0,51.0,255.0,True,0.0,0.0,0.0,210,0.0,0.0,0
0.0,0.0,1.0,False,0.06,1.0,0.07,198,1.0,0.0,1
0.0,0.0,19.0,False,0.05,0.0,0.05,293,0.0,1.0,1
0.0,0.0,84.0,False,0.05,0.9,1.0,2,1.0,0.0,1
0.0,0.0,255.0,False,0.0,0.21,0.0,94,0.0,0.76,1
0.0,0.0,15.0,False,0.06,1.0,0.06,259,1.0,0.0,1
0.0,0.0,4.0,False,0.06,1.0,0.06,136,1.0,0.0,1
218.0,1025.0,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
717.5,0.0,253.0,False,0.01,0.54,0.0,37,1.0,0.01,1
280.0,1502.5,231.0,True,0.0,0.0,0.0,1,0.0,0.0,0
20.0,0.0,24.0,True,0.0,0.0,0.0,1,0.0,0.0,1
717.5,0.0,253.0,False,0.01,0.61,0.0,32,1.0,0.01,1
0.0,0.0,83.0,False,0.02,0.0,0.0,1,0.0,1.0,1
320.0,846.0,255.0,True,0.0,0.0,0.0,15,0.0,0.0,0
717.5,0.0,8.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,11.0,False,0.07,1.0,0.06,202,1.0,0.0,1
231.0,426.0,230.0,True,0.0,0.0,0.0,13,0.0,0.0,0
717.5,1.0,253.0,False,0.01,0.67,0.0,41,0.98,0.01,1
0.0,0.0,12.0,False,0.05,1.0,0.07,105,1.0,0.0,1
44.0,0.0,253.0,True,0.01,0.0,0.0,3,0.0,0.0,1
305.0,1502.5,255.0,True,0.0,0.0,0.0,9,0.0,0.0,0
56.0,57.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
0.0,0.0,15.0,False,0.07,1.0,0.07,243,1.0,0.0,1
207.0,1502.5,245.0,True,0.0,0.0,0.0,3,0.0,0.0,0
0.0,0.0,7.0,False,0.08,1.0,0.07,238,1.0,0.0,1
123.0,174.0,165.0,True,0.02,0.02,0.0,1,0.0,0.0,1
0.0,0.0,17.0,False,0.05,1.0,0.06,125,1.0,0.0,1
18.0,0.0,9.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,8.0,False,0.07,1.0,0.06,243,1.0,0.0,1
12.0,0.0,34.0,True,0.04,0.0,0.0,1,0.0,0.0,1
0.0,0.0,14.0,False,0.05,1.0,0.06,121,1.0,0.0,1
20.0,0.0,240.0,True,0.0,0.0,0.0,1,0.0,0.0,1
717.5,293.0,245.0,True,0.04,0.03,0.67,3,0.0,0.0,1
0.0,0.0,1.0,False,1.0,0.96,1.0,306,0.96,0.04,1
305.0,1380.0,241.0,True,0.01,0.0,0.0,3,0.0,0.0,0
46.0,48.0,255.0,True,0.0,0.0,0.0,45,0.0,0.0,0
43.0,0.0,254.0,True,0.01,0.0,0.0,4,0.0,0.0,1
0.0,0.0,11.0,False,0.07,1.0,0.07,252,1.0,0.0,1
0.0,0.0,1.0,False,1.0,0.91,1.0,306,0.93,0.09,1
53.0,51.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
0.0,0.0,6.0,False,0.05,1.0,0.07,105,1.0,0.0,1
0.0,0.0,1.0,False,1.0,0.95,1.0,306,0.93,0.05,1
45.0,129.0,255.0,True,0.0,0.0,0.0,39,0.0,0.0,0
349.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
213.0,308.0,255.0,True,0.0,0.0,0.0,15,0.0,0.0,0
308.0,1502.5,255.0,True,0.0,0.0,0.0,13,0.0,0.0,0
235.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,4.0,False,0.92,0.85,0.0,1,1.0,0.15,0
717.5,334.0,124.0,True,0.02,0.0,0.0,1,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.93,1.0,306,0.92,0.07,1
0.0,0.0,20.0,False,0.06,1.0,0.07,116,1.0,0.0,1
305.0,1502.5,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
55.0,51.0,255.0,True,0.0,0.0,0.0,306,0.0,0.0,0
208.0,1099.0,77.0,True,0.0,0.0,0.0,13,0.0,0.0,0
32.0,93.0,234.0,True,0.02,0.04,0.0,1,0.0,0.0,1
687.0,0.0,39.0,True,0.05,0.0,0.0,1,0.0,0.0,0
0.0,0.0,18.0,False,0.09,0.0,0.08,177,0.0,1.0,1
325.0,415.0,255.0,True,0.0,0.0,0.0,6,0.0,0.0,0
319.0,1271.0,255.0,True,0.0,0.0,0.0,26,0.0,0.0,0
0.0,0.0,10.0,False,0.96,0.89,0.0,1,1.0,0.1,0
8.0,0.0,76.0,True,0.0,0.0,0.0,1,0.0,0.0,1
209.0,1502.5,255.0,True,0.0,0.0,0.0,25,0.0,0.0,0
155.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
30.0,217.0,4.0,True,0.02,0.01,0.0,1,0.0,0.0,1
189.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,0.0,19.0,False,0.08,1.0,0.07,227,1.0,0.0,1
46.0,134.0,255.0,True,0.0,0.0,0.0,151,0.0,0.0,0
0.0,0.0,1.0,False,0.92,0.88,1.0,306,0.86,0.12,1
45.0,111.0,254.0,True,0.01,0.0,0.0,141,0.0,0.0,0
339.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,16.0,False,0.08,0.0,0.07,221,0.0,1.0,1
245.0,638.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
0.0,36.0,48.0,False,0.02,0.67,0.75,4,0.75,0.01,1
216.0,1056.0,255.0,True,0.0,0.0,0.0,11,0.0,0.0,0
0.0,0.0,1.0,False,0.06,0.0,0.06,130,0.0,1.0,1
308.0,1502.5,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
226.0,567.0,255.0,True,0.0,0.0,0.0,3,0.0,0.0,0
717.5,335.0,195.0,True,0.05,0.0,0.0,1,0.0,0.0,0
1.0,1.0,1.0,True,1.0,0.0,1.0,306,0.0,0.0,1
0.0,0.0,55.0,False,0.1,1.0,0.09,43,1.0,0.0,1
197.0,1502.5,255.0,True,0.0,0.0,0.0,23,0.0,0.0,0
0.0,0.0,6.0,False,0.06,0.0,0.06,137,0.0,1.0,1
0.0,44.0,20.0,False,0.03,0.27,1.0,2,1.0,0.01,1
0.0,44.0,52.0,False,0.02,0.76,1.0,2,1.0,0.0,1
0.0,0.0,1.0,False,0.94,0.85,1.0,306,0.85,0.15,1
198.0,365.0,255.0,True,0.0,0.0,0.0,8,0.0,0.0,0
717.5,293.0,244.0,True,0.04,0.04,0.0,2,0.0,0.0,1
32.0,93.0,34.0,True,0.06,0.0,0.0,1,0.0,0.0,1
41.0,41.0,254.0,True,0.01,0.0,0.0,2,0.0,0.0,1
0.0,44.0,101.0,True,0.02,0.01,0.0,1,0.0,0.59,1
0.0,0.0,14.0,False,0.07,0.93,0.06,262,0.93,0.07,1
303.0,1502.5,227.0,True,0.01,0.03,0.0,3,0.0,0.0,0
30.0,0.0,47.0,True,0.0,0.0,0.0,1,0.0,0.0,0
349.0,1502.5,255.0,True,0.0,0.0,0.0,16,0.0,0.0,0
0.0,0.0,13.0,False,0.07,1.0,0.07,245,1.0,0.0,1
0.0,0.0,12.0,False,0.05,1.0,0.06,100,1.0,0.0,1
0.0,36.0,59.0,False,0.03,0.88,1.0,3,1.0,0.0,1
151.0,1502.5,255.0,True,0.0,0.0,0.0,14,0.0,0.0,0
44.0,146.0,255.0,True,0.0,0.0,0.0,127,0.0,0.0,0
0.0,0.0,11.0,False,0.06,1.0,0.06,142,1.0,0.0,1
0.0,0.0,85.0,False,0.67,0.0,0.0,1,0.0,1.0,1
0.0,0.0,14.0,False,0.06,1.0,0.06,258,1.0,0.0,1
297.0,1502.5,255.0,True,0.0,0.0,0.0,29,0.0,0.0,0
717.5,405.0,1.0,True,0.09,0.0,0.0,1,0.0,1.0,0
0.0,83.0,192.0,True,0.04,0.01,0.0,1,0.0,0.0,0
0.0,0.0,17.0,False,0.06,1.0,0.06,144,1.0,0.0,1
105.0,0.0,254.0,True,0.01,0.0,0.0,5,0.0,0.0,0
717.5,0.0,255.0,False,0.0,0.48,0.0,31,1.0,0.0,1
305.0,241.0,247.0,True,0.0,0.0,0.0,1,0.0,0.0,0
309.0,1502.5,255.0,True,0.0,0.0,0.0,23,0.0,0.0,0
717.5,0.0,142.0,True,0.02,0.0,0.0,306,0.0,0.0,1
0.0,0.0,12.0,False,0.07,0.0,0.06,274,0.0,1.0,1
219.0,419.0,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
0.0,0.0,1.0,False,0.06,0.0,0.07,107,0.0,1.0,1
0.0,0.0,61.0,False,0.14,0.86,0.0,1,1.0,0.03,1
294.0,998.0,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
717.5,261.0,244.0,True,0.04,0.04,0.0,2,0.0,0.0,1
717.5,0.0,255.0,False,0.0,0.19,0.0,51,0.96,0.0,1
0.0,36.0,59.0,False,0.02,0.84,1.0,3,1.0,0.03,1
53.0,53.0,254.0,True,0.01,0.0,0.0,306,0.0,0.0,0
717.5,0.0,35.0,True,0.0,0.0,0.0,1,0.0,0.0,1
0.0,0.0,11.0,False,0.09,0.0,0.08,170,0.0,1.0,1
343.0,255.0,255.0,True,0.0,0.0,0.0,7,0.0,0.0,0
0.0,0.0,13.0,False,0.06,0.0,0.06,270,0.0,1.0,1
0.0,0.0,63.0,False,0.02,0.0,1.0,4,0.0,0.96,1
26.0,157.0,125.0,True,0.02,0.0,0.0,1,0.0,0.0,1
45.0,135.0,255.0,True,0.0,0.0,0.0,137,0.0,0.0,0
717.5,0.0,19.0,True,0.0,0.0,0.0,2,0.0,0.0,1
0.0,0.0,1.0,False,0.93,0.87,1.0,306,0.85,0.13,1
0.0,0.0,18.0,False,0.05,1.0,0.06,141,1.0,0.0,1
0.0,0.0,17.0,False,0.05,1.0,0.05,148,1.0,0.0,1
233.0,1502.5,255.0,True,0.0,0.0,0.0,32,0.0,0.0,0
0.0,0.0,84.0,False,0.03,0.0,0.0,1,0.0,1.0,1
0.0,0.0,255.0,False,0.0,0.61,0.0,81,0.0,0.39,1
0.0,0.0,11.0,False,0.06,1.0,0.05,128,1.0,0.0,1
0.0,0.0,10.0,False,0.07,1.0,0.06,237,1.0,0.0,1
520.0,0.0,255.0,True,0.0,0.0,0.0,23,0.0,0.0,1
286.0,958.0,153.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,11.0,False,0.06,1.0,0.06,141,1.0,0.0,1
30.0,93.0,248.0,True,0.01,0.0,0.0,1,0.0,0.0,1
202.0,540.0,255.0,True,0.0,0.0,0.0,1,0.0,0.0,0
717.5,1502.5,248.0,True,0.01,0.06,0.0,4,0.0,0.0,1
717.5,0.0,110.0,True,0.06,0.0,0.0,16,0.0,0.0,0
717.5,293.0,38.0,True,0.16,0.83,0.0,2,0.0,0.0,1
159.0,597.0,66.0,True,0.03,0.02,0.0,1,0.0,0.08,1
717.5,480.0,138.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,12.0,False,0.02,0.06,0.0,1,1.0,0.0,1
717.5,0.0,227.0,False,0.02,0.01,0.0,3,0.67,0.0,1
281.0,1502.5,255.0,True,0.0,0.0,0.0,17,0.0,0.0,0
0.0,0.0,12.0,False,0.05,0.29,0.06,118,0.21,0.71,1
717.5,0.0,255.0,False,0.0,0.58,0.0,28,0.93,0.01,1
717.5,293.0,47.0,True,0.16,0.8,0.0,3,0.0,0.0,1
0.0,44.0,48.0,False,0.03,0.68,1.0,2,1.0,0.0,1
30.0,93.0,239.0,True,0.04,0.0,0.0,1,0.0,0.0,1
46.0,0.0,255.0,True,0.0,0.0,0.0,2,0.0,0.0,1
0.0,0.0,15.0,False,0.07,1.0,0.07,161,1.0,0.0,1
0.0,0.0,24.0,False,0.02,0.29,1.0,2,1.0,0.09,1
717.5,333.0,195.0,True,0.05,0.01,0.0,1,0.0,0.0,0
717.5,328.0,1.0,True,0.0,0.0,0.0,1,0.0,0.0,0
0.0,0.0,1.0,False,1.0,0.95,1.0,306,0.95,0.05,1
1.0,1.0,1.0,True,1.0,0.0,1.0,111,0.0,0.0,1
237.0,336.0,255.0,True,0.0,0.0,0.0,5,0.0,0.0,0
717.5,1502.5,252.0,True,0.01,0.01,0.0,3,0.0,0.0,1
0.0,0.0,19.0,False,0.05,1.0,0.05,146,1.0,0.0,1
0.0,0.0,10.0,False,0.05,1.0,0.06,124,1.0,0.0,1
298.0,1502.5,255.0,True,0.0,0.0,0.0,2,0.0,0.0,0
208.0,1502.5,255.0,True,0.0,0.0,0.0,10,0.0,0.0,0
0.0,0.0,10.0,False,0.06,0.0,0.06,110,0.0,1.0,1
5.0,0.0,8.0,True,0.38,0.06,0.75,4,0.0,0.0,1
0.0,44.0,59.0,False,0.02,0.86,0.0,1,1.0,0.0,1
0.0,0.0,13.0,False,0.07,0.0,0.06,138,0.0,1.0,1
0.0,0.0,7.0,False,0.06,1.0,0.06,297,1.0,0.0,1
